N,E,psi,u,v,r
467.064,-215.035,-0.487573,-1.09086,-0.360779,0.406684,
466.921,-215.084,-0.434936,-1.06043,-0.379458,0.386582,
466.801,-215.129,-0.391566,-1.03745,-0.397574,0.375541,
466.665,-215.183,-0.341946,-1.01415,-0.425108,0.372134,
466.531,-215.242,-0.291924,-0.991619,-0.462817,0.381474,
466.419,-215.297,-0.247359,-0.970904,-0.504521,0.401182,
466.292,-215.368,-0.191624,-0.945542,-0.56641,0.438722,
466.185,-215.437,-0.139135,-0.923574,-0.632036,0.483218,
466.064,-215.526,-0.0706454,-0.896427,-0.722281,0.548232,
465.964,-215.614,-0.00446508,-0.869017,-0.810738,0.613562,
465.851,-215.729,0.0827396,-0.828135,-0.926175,0.698562,
465.744,-215.861,0.181725,-0.773697,-1.05024,0.789961,
465.659,-215.987,0.276447,-0.708142,-1.15651,0.871121,
465.572,-216.148,0.398662,-0.602696,-1.2723,0.965361,
465.51,-216.298,0.513185,-0.485134,-1.35716,1.04224,
465.456,-216.484,0.657343,-0.315698,-1.42527,1.12319,
465.427,-216.674,0.810219,-0.119596,-1.44411,1.19041,
465.424,-216.839,0.949827,0.0614222,-1.41256,1.2353,
465.446,-217.021,1.11651,0.260408,-1.31989,1.26788,
465.484,-217.165,1.26174,0.40589,-1.20057,1.27752,
465.547,-217.313,1.43107,0.536038,-1.02721,1.26547,
465.613,-217.421,1.57368,0.608043,-0.856608,1.23439,
465.697,-217.52,1.73408,0.637659,-0.641976,1.17405,
465.78,-217.591,1.88478,0.605046,-0.427983,1.08874,
465.845,-217.63,2.00379,0.532751,-0.261218,0.996951,
465.908,-217.654,2.12821,0.407785,-0.100926,0.870997,
465.947,-217.659,2.22065,0.275702,0.00150408,0.749256,
465.972,-217.653,2.31013,0.103972,0.0814716,0.594758,
465.975,-217.641,2.36998,-0.0507324,0.118737,0.455048,
465.956,-217.625,2.41935,-0.230118,0.125624,0.287941,
465.914,-217.61,2.44644,-0.395353,0.0952638,0.121137,
465.862,-217.601,2.45221,-0.518329,0.0454577,-0.0174909,
465.785,-217.6,2.43951,-0.639431,-0.0331225,-0.169974,
465.707,-217.609,2.41311,-0.72691,-0.112011,-0.289486,
465.604,-217.63,2.36613,-0.811346,-0.20877,-0.412136,
465.493,-217.664,2.30474,-0.879804,-0.299726,-0.513241,
465.388,-217.702,2.24147,-0.931983,-0.369976,-0.5837,
465.261,-217.756,2.15956,-0.985022,-0.439369,-0.644272,
465.146,-217.809,2.08404,-1.02423,-0.486534,-0.678593,
465.007,-217.877,1.99226,-1.06383,-0.526926,-0.69908,
464.884,-217.938,1.91236,-1.09337,-0.551032,-0.701555,
464.737,-218.013,1.81974,-1.12024,-0.569489,-0.689648,
464.587,-218.09,1.72954,-1.13714,-0.579934,-0.665564,
464.456,-218.156,1.65517,-1.14573,-0.582431,-0.63843,
464.304,-218.233,1.57258,-1.14952,-0.575777,-0.602536,
464.173,-218.298,1.50569,-1.14552,-0.562183,-0.570279,
464.021,-218.371,1.43233,-1.13367,-0.540895,-0.532702,
463.893,-218.432,1.37339,-1.12098,-0.520646,-0.501441,
463.745,-218.499,1.30906,-1.10455,-0.495198,-0.466777,
463.599,-218.563,1.24909,-1.08702,-0.466167,-0.435916,
463.476,-218.615,1.20077,-1.07241,-0.437675,-0.41289,
463.334,-218.671,1.1474,-1.05832,-0.401768,-0.391177,
463.214,-218.715,1.1036,-1.04976,-0.371249,-0.378341,
463.075,-218.762,1.05379,-1.04622,-0.335936,-0.372279,
462.936,-218.804,1.00436,-1.05207,-0.29626,-0.378225,
462.815,-218.835,0.959963,-1.06388,-0.253897,-0.394881,
462.672,-218.865,0.905311,-1.0838,-0.193855,-0.428667,
462.547,-218.884,0.854147,-1.10747,-0.132251,-0.470103,
462.398,-218.896,0.787623,-1.14359,-0.0481511,-0.531957,
462.265,-218.897,0.723428,-1.17922,0.0346157,-0.595075,
462.105,-218.885,0.638813,-1.2216,0.145285,-0.678219,
461.94,-218.857,0.542604,-1.25984,0.27284,-0.768776,
461.795,-218.819,0.450323,-1.28,0.395717,-0.849865,
461.625,-218.756,0.330901,-1.27699,0.551129,-0.944999,
461.481,-218.685,0.218624,-1.2473,0.690019,-1.02349,
461.319,-218.583,0.076785,-1.1739,0.851782,-1.10721,
461.191,-218.478,-0.0530988,-1.07164,0.979633,-1.16925,
461.059,-218.339,-0.212638,-0.905508,1.09919,-1.22664,
460.952,-218.188,-0.378526,-0.701074,1.17015,-1.26437,
460.883,-218.053,-0.523649,-0.513037,1.18445,-1.27896,
460.829,-217.898,-0.693594,-0.298906,1.14664,-1.2731,
460.805,-217.771,-0.837393,-0.130631,1.07163,-1.24751,
460.799,-217.637,-0.999944,0.0377243,0.938425,-1.19352,
460.813,-217.524,-1.15252,0.161606,0.764352,-1.11492,
460.836,-217.446,-1.27582,0.225556,0.591531,-1.02721,
460.868,-217.381,-1.40456,0.246576,0.386825,-0.905911,
460.895,-217.347,-1.50117,0.222194,0.219993,-0.78736,
460.92,-217.33,-1.59592,0.151728,0.0439744,-0.635692,
460.933,-217.332,-1.66054,0.0631727,-0.087942,-0.497534,
460.933,-217.353,-1.71562,-0.0638989,-0.215245,-0.33095,
460.915,-217.388,-1.74842,-0.207347,-0.307305,-0.163424,
460.884,-217.426,-1.75895,-0.334795,-0.355993,-0.0230835,
460.829,-217.476,-1.75147,-0.480691,-0.380892,0.132518,
460.768,-217.519,-1.72919,-0.600813,-0.38104,0.255429,
460.679,-217.569,-1.68643,-0.733223,-0.363957,0.383074,
460.589,-217.609,-1.63723,-0.836586,-0.341886,0.476134,
460.471,-217.653,-1.56767,-0.942383,-0.317304,0.564526,
460.339,-217.694,-1.48786,-1.0326,-0.296417,0.630598,
460.217,-217.727,-1.41355,-1.09686,-0.283063,0.669483,
460.068,-217.764,-1.32256,-1.15469,-0.274491,0.69502,
459.934,-217.795,-1.24287,-1.19079,-0.272421,0.701233,
459.773,-217.831,-1.15005,-1.22106,-0.273621,0.6929,
459.611,-217.867,-1.05992,-1.2407,-0.275499,0.671666,
459.467,-217.899,-0.984152,-1.25024,-0.2778,0.645794,
459.301,-217.936,-0.900558,-1.2527,-0.284641,0.610847,
459.158,-217.969,-0.832722,-1.24588,-0.294582,0.578898,
458.994,-218.009,-0.758212,-1.22702,-0.306798,0.541268,
458.855,-218.045,-0.698301,-1.20519,-0.315256,0.509723,
458.697,-218.087,-0.632884,-1.17739,-0.323276,0.474376,
458.542,-218.131,-0.571959,-1.147,-0.33224,0.442556,
458.413,-218.169,-0.522927,-1.11701,-0.342102,0.418495,
458.267,-218.216,-0.468897,-1.07931,-0.358246,0.395278,
458.146,-218.258,-0.424731,-1.04844,-0.375848,0.380857,
458.008,-218.309,-0.374776,-1.01811,-0.399884,0.372409,
457.893,-218.356,-0.332328,-0.997871,-0.426295,0.374181,
457.762,-218.416,-0.28175,-0.978022,-0.469129,0.388859,
457.633,-218.482,-0.228187,-0.957583,-0.526192,0.418752,
457.525,-218.545,-0.178344,-0.938601,-0.586011,0.456838,
457.402,-218.628,-0.113812,-0.916137,-0.66985,0.515113,
457.299,-218.71,-0.0516749,-0.895637,-0.753776,0.575615,
457.181,-218.817,0.0301928,-0.864886,-0.863464,0.656273,
457.07,-218.939,0.122614,-0.819887,-0.983229,0.744436,
456.979,-219.058,0.21289,-0.760891,-1.09286,0.825386,
456.884,-219.212,0.329071,-0.661521,-1.2138,0.92075,
456.815,-219.356,0.438665,-0.551959,-1.30379,1.00032,
456.751,-219.535,0.577611,-0.398619,-1.3865,1.08648,
456.715,-219.696,0.705319,-0.246025,-1.42989,1.15123,
456.695,-219.887,0.862776,-0.0493641,-1.43366,1.21255,
456.702,-220.074,1.02717,0.152775,-1.37728,1.25539,
456.729,-220.226,1.17156,0.314037,-1.28111,1.27489,
456.781,-220.386,1.34141,0.467316,-1.12264,1.27544,
456.84,-220.505,1.48581,0.558319,-0.959925,1.25569,
456.919,-220.619,1.64986,0.614258,-0.752809,1.20846,
456.989,-220.694,1.78422,0.617034,-0.56978,1.14726,
457.069,-220.756,1.93072,0.565259,-0.364144,1.05328,
457.137,-220.792,2.06319,0.461601,-0.184098,0.936866,
457.183,-220.806,2.16347,0.343161,-0.0598168,0.821672,
457.218,-220.806,2.26293,0.181987,0.0444063,0.672865,
457.231,-220.798,2.33185,0.0318809,0.0986648,0.536259,
457.223,-220.782,2.39213,-0.14609,0.124969,0.370358,
457.192,-220.766,2.42997,-0.314828,0.115237,0.203804,
457.148,-220.755,2.44512,-0.448851,0.079213,0.0610346,
457.079,-220.749,2.44257,-0.583252,0.0113659,-0.0969257,
457.007,-220.751,2.4242,-0.679753,-0.0615787,-0.22271,
456.91,-220.766,2.38555,-0.773943,-0.157178,-0.354544,
456.818,-220.789,2.33936,-0.84289,-0.242308,-0.451887,
456.701,-220.827,2.27268,-0.914197,-0.332861,-0.545546,
456.575,-220.877,2.19501,-0.9752,-0.408595,-0.616952,
456.461,-220.926,2.12197,-1.01934,-0.462128,-0.660347,
456.323,-220.991,2.03184,-1.06166,-0.510062,-0.690841,
456.2,-221.051,1.95238,-1.08892,-0.537884,-0.70091,
456.054,-221.124,1.85935,-1.11137,-0.557655,-0.696281,
455.926,-221.188,1.78083,-1.12515,-0.567541,-0.680985,
455.776,-221.264,1.69209,-1.13581,-0.57318,-0.653561,
455.624,-221.341,1.60745,-1.1412,-0.571812,-0.619615,
455.494,-221.405,1.53865,-1.14308,-0.563586,-0.587962,
455.342,-221.479,1.46298,-1.14108,-0.545915,-0.55025,
455.212,-221.54,1.40206,-1.13379,-0.526718,-0.518446,
455.062,-221.609,1.33549,-1.11976,-0.503204,-0.482584,
454.916,-221.674,1.27396,-1.10444,-0.478254,-0.450213,
454.789,-221.727,1.22367,-1.08968,-0.453206,-0.425106,
454.646,-221.785,1.16884,-1.07076,-0.419112,-0.400544,
454.525,-221.831,1.12417,-1.05601,-0.386248,-0.384508,
454.385,-221.88,1.07389,-1.04471,-0.346333,-0.373629,
454.266,-221.917,1.03144,-1.04212,-0.311922,-0.372821,
454.127,-221.956,0.981278,-1.0495,-0.268347,-0.384033,
453.986,-221.988,0.928619,-1.0685,-0.215255,-0.410086,
453.863,-222.01,0.879945,-1.09217,-0.160141,-0.444866,
453.716,-222.026,0.817221,-1.12724,-0.0848773,-0.499576,
453.585,-222.032,0.756993,-1.16396,-0.0103517,-0.557398,
453.427,-222.026,0.677699,-1.21169,0.0902353,-0.63557,
453.287,-222.01,0.60101,-1.25113,0.189585,-0.709805,
453.118,-221.977,0.500466,-1.2864,0.32341,-0.802133,
452.946,-221.923,0.387389,-1.294,0.477948,-0.897701,
452.799,-221.861,0.280379,-1.27096,0.619453,-0.978486,
452.634,-221.767,0.144211,-1.20855,0.783469,-1.06708,
452.501,-221.67,0.0185823,-1.12326,0.916534,-1.13485,
452.36,-221.539,-0.136932,-0.983025,1.05203,-1.2005,
452.242,-221.393,-0.298771,-0.801932,1.14856,-1.2479,
452.16,-221.258,-0.443859,-0.619521,1.18956,-1.27237,
452.093,-221.1,-0.613767,-0.398995,1.17983,-1.27864,
452.058,-220.968,-0.758855,-0.219143,1.12307,-1.26403,
452.041,-220.826,-0.92446,-0.0363968,1.0076,-1.22289,
452.045,-220.719,-1.06078,0.0890176,0.874298,-1.16683,
452.064,-220.615,-1.21026,0.191104,0.689004,-1.07846,
452.093,-220.536,-1.34643,0.238211,0.485945,-0.967152,
452.12,-220.491,-1.45037,0.234847,0.312095,-0.855559,
452.149,-220.463,-1.55456,0.18642,0.123523,-0.710119,
452.166,-220.457,-1.62784,0.11292,-0.0192327,-0.575378,
452.174,-220.469,-1.69341,-0.00163321,-0.159098,-0.410668,
452.167,-220.493,-1.73199,-0.115765,-0.253159,-0.266776,
452.142,-220.532,-1.75633,-0.258086,-0.329986,-0.100286,
452.098,-220.579,-1.75888,-0.402995,-0.370961,0.0600201,
452.045,-220.622,-1.7446,-0.524433,-0.381292,0.18869,
451.966,-220.672,-1.71024,-0.659066,-0.371761,0.324827,
451.885,-220.714,-1.66724,-0.767563,-0.351548,0.42664,
451.775,-220.759,-1.60363,-0.884965,-0.326351,0.52576,
451.651,-220.8,-1.52889,-0.987737,-0.306569,0.602194,
451.533,-220.835,-1.45663,-1.06378,-0.292832,0.650734,
451.387,-220.873,-1.3674,-1.13547,-0.281382,0.686394,
451.254,-220.905,-1.28816,-1.18147,-0.276086,0.700462,
451.095,-220.941,-1.19483,-1.21593,-0.274177,0.699802,
450.955,-220.973,-1.1157,-1.23225,-0.274266,0.687113,
450.79,-221.009,-1.02596,-1.24204,-0.274887,0.661781,
450.625,-221.046,-0.940147,-1.24485,-0.276799,0.629022,
450.483,-221.078,-0.870273,-1.24179,-0.281681,0.597746,
450.319,-221.116,-0.793327,-1.2314,-0.293042,0.560002,
450.179,-221.15,-0.731326,-1.21645,-0.305751,0.527899,
450.019,-221.191,-0.663505,-1.19327,-0.319199,0.491627,
449.884,-221.228,-0.609103,-1.17107,-0.328621,0.462544,
449.73,-221.273,-0.549595,-1.14331,-0.339528,0.432231,
449.58,-221.319,-0.493855,-1.11087,-0.3521,0.406397,
449.455,-221.36,-0.44857,-1.07916,-0.36578,0.388865,
449.314,-221.41,-0.397834,-1.04151,-0.386884,0.375664,
449.197,-221.455,-0.355279,-1.01252,-0.409991,0.372418,
449.064,-221.512,-0.305378,-0.984732,-0.444887,0.380341,
448.936,-221.574,-0.25387,-0.962107,-0.492902,0.402654,
448.826,-221.633,-0.205833,-0.9435,-0.547953,0.434606,
448.702,-221.711,-0.144759,-0.92125,-0.62577,0.485916,
448.599,-221.787,-0.0862727,-0.901775,-0.703775,0.541197,
448.48,-221.887,-0.00933431,-0.877529,-0.808238,0.616869,
448.382,-221.985,0.0651115,-0.851235,-0.907996,0.689423,
448.271,-222.114,0.162845,-0.805324,-1.03286,0.780404,
448.169,-222.26,0.272981,-0.726299,-1.15988,0.87549,
448.092,-222.398,0.37749,-0.625096,-1.26015,0.956986,
448.018,-222.572,0.51092,-0.474253,-1.35395,1.04757,
447.973,-222.73,0.634463,-0.324121,-1.40728,1.11787,
447.942,-222.919,0.787963,-0.131592,-1.43105,1.18725,
447.937,-223.082,0.926106,0.0407712,-1.41153,1.2332,
447.956,-223.265,1.09274,0.236223,-1.33573,1.26811,
447.999,-223.435,1.26251,0.40786,-1.20416,1.28001,
448.053,-223.563,1.40812,0.522373,-1.05465,1.27081,
448.128,-223.69,1.57513,0.604361,-0.851804,1.23617,
448.199,-223.777,1.71333,0.626026,-0.668062,1.18588,
448.281,-223.852,1.8658,0.597283,-0.458345,1.10382,
448.355,-223.899,2.00473,0.516436,-0.269324,0.999149,
448.408,-223.922,2.11346,0.409711,-0.130238,0.890951,
448.453,-223.93,2.2226,0.256399,-0.00615822,0.749431,
448.474,-223.927,2.30047,0.110044,0.0665846,0.616935,
448.476,-223.914,2.37165,-0.067654,0.112272,0.45375,
448.46,-223.901,2.41512,-0.217439,0.119071,0.310043,
448.42,-223.886,2.4451,-0.379268,0.0943878,0.142456,
448.36,-223.877,2.45309,-0.520839,0.0408958,-0.0200433,
448.294,-223.876,2.44318,-0.624937,-0.0234626,-0.151537,
448.204,-223.885,2.41348,-0.726718,-0.113424,-0.291923,
448.117,-223.903,2.37398,-0.798697,-0.197183,-0.398026,
448.006,-223.935,2.31384,-0.871957,-0.293786,-0.502434,
447.903,-223.973,2.25226,-0.931149,-0.368368,-0.574551,
447.775,-224.027,2.17134,-0.99397,-0.441904,-0.637776,
447.639,-224.09,2.08346,-1.04661,-0.499446,-0.678747,
447.518,-224.149,2.00482,-1.08272,-0.5361,-0.697003,
447.371,-224.223,1.9116,-1.11291,-0.564321,-0.700588,
447.244,-224.288,1.83215,-1.12767,-0.577363,-0.690814,
447.093,-224.365,1.74169,-1.13487,-0.583555,-0.667899,
446.943,-224.442,1.65556,-1.13657,-0.582923,-0.636822,
446.812,-224.509,1.58414,-1.13542,-0.576825,-0.60594,
446.662,-224.585,1.5061,-1.13147,-0.562817,-0.56842,
446.533,-224.648,1.44319,-1.12669,-0.545558,-0.536253,
446.384,-224.719,1.37434,-1.11903,-0.521718,-0.499811,
446.257,-224.777,1.31909,-1.10938,-0.500354,-0.469985,
446.11,-224.842,1.2587,-1.09618,-0.474598,-0.438741,
445.965,-224.903,1.20218,-1.0816,-0.445962,-0.411732,
445.843,-224.953,1.15636,-1.06828,-0.417599,-0.392908,
445.701,-225.006,1.10521,-1.05319,-0.379978,-0.377667,
445.582,-225.047,1.06256,-1.04386,-0.344407,-0.372134,
445.443,-225.09,1.01291,-1.04122,-0.299009,-0.376832,
445.324,-225.121,0.969193,-1.04778,-0.255469,-0.392078,
445.184,-225.152,0.915097,-1.06636,-0.196482,-0.424142,
445.04,-225.173,0.85569,-1.09654,-0.126132,-0.471738,
444.913,-225.184,0.799009,-1.13051,-0.0564909,-0.524044,
444.76,-225.185,0.724555,-1.17759,0.0355787,-0.596767,
444.623,-225.176,0.652513,-1.22172,0.125064,-0.667262,
444.457,-225.152,0.55783,-1.27157,0.244622,-0.756444,
444.287,-225.11,0.451801,-1.30406,0.384029,-0.849634,
444.137,-225.058,0.349308,-1.30329,0.522415,-0.931826,
443.966,-224.977,0.219148,-1.26074,0.691953,-1.02374,
443.826,-224.89,0.0982011,-1.18725,0.834016,-1.09618,
443.676,-224.769,-0.052656,-1.06064,0.982547,-1.16932,
443.563,-224.651,-0.188963,-0.920636,1.08548,-1.2193,
443.453,-224.501,-0.354063,-0.727216,1.16532,-1.25933,
443.371,-224.343,-0.523045,-0.51371,1.19041,-1.2772,
443.323,-224.209,-0.668622,-0.328013,1.16306,-1.27325,
443.293,-224.059,-0.836376,-0.126344,1.07452,-1.24492,
443.287,-223.943,-0.975907,0.0194255,0.956457,-1.2001,
443.299,-223.827,-1.13069,0.144964,0.78281,-1.12416,
443.319,-223.748,-1.25411,0.209752,0.615849,-1.03968,
443.35,-223.679,-1.3846,0.234938,0.413846,-0.920966,
443.38,-223.638,-1.49799,0.208546,0.216864,-0.783392,
443.4,-223.622,-1.57987,0.150129,0.0611839,-0.653549,
443.414,-223.625,-1.65602,0.0493786,-0.096644,-0.492311,
443.413,-223.642,-1.7039,-0.056979,-0.205993,-0.349377,
443.397,-223.676,-1.73906,-0.194806,-0.299461,-0.181449,
443.362,-223.72,-1.7521,-0.336613,-0.356774,-0.0186839,
443.316,-223.763,-1.74635,-0.458481,-0.380853,0.116226,
443.246,-223.814,-1.72111,-0.593668,-0.383371,0.260141,
443.172,-223.857,-1.68505,-0.702626,-0.368702,0.370055,
443.07,-223.904,-1.62832,-0.820346,-0.341571,0.479418,
442.971,-223.942,-1.56916,-0.912965,-0.32087,0.556028,
442.843,-223.983,-1.4904,-1.0103,-0.303947,0.624707,
442.703,-224.023,-1.40399,-1.09339,-0.293976,0.671086,
442.575,-224.056,-1.32603,-1.15111,-0.289511,0.693676,
442.418,-224.094,-1.233,-1.20132,-0.287428,0.70167,
442.28,-224.127,-1.15325,-1.22901,-0.287535,0.694956,
442.115,-224.165,-1.06202,-1.2444,-0.288523,0.674665,
441.973,-224.198,-0.98649,-1.24627,-0.289573,0.649659,
441.808,-224.237,-0.902384,-1.23996,-0.291865,0.615097,
441.643,-224.276,-0.823116,-1.22747,-0.296773,0.577864,
441.504,-224.31,-0.759163,-1.2128,-0.303906,0.545572,
441.344,-224.352,-0.689154,-1.19192,-0.31564,0.508754,
441.21,-224.388,-0.632959,-1.1714,-0.327195,0.478323,
441.056,-224.433,-0.571541,-1.14597,-0.341449,0.446092,
440.908,-224.478,-0.51536,-1.11971,-0.35512,0.418462,
440.779,-224.52,-0.467602,-1.09472,-0.36831,0.397766,
440.635,-224.57,-0.415865,-1.0643,-0.386261,0.380589,
440.515,-224.615,-0.372944,-1.03687,-0.405667,0.372908,
440.38,-224.671,-0.323353,-1.00519,-0.435612,0.37449,
440.266,-224.723,-0.280057,-0.979931,-0.47005,0.386637,
440.138,-224.789,-0.226916,-0.953163,-0.5229,0.414903,
440.013,-224.863,-0.168969,-0.928199,-0.591269,0.458869,
439.908,-224.934,-0.113915,-0.906811,-0.662893,0.508462,
439.789,-225.029,-0.0417333,-0.880191,-0.760662,0.578551,
439.691,-225.121,0.0281104,-0.85442,-0.854875,0.647296,
439.579,-225.242,0.120018,-0.817808,-0.97501,0.735148,
439.488,-225.36,0.208368,-0.772732,-1.08424,0.814645,
439.391,-225.513,0.323082,-0.68765,-1.21003,0.909784,
439.308,-225.681,0.450364,-0.559941,-1.32037,1.00294,
439.252,-225.836,0.569046,-0.418595,-1.39109,1.07753,
439.209,-226.024,0.717645,-0.22637,-1.43352,1.1543,
439.193,-226.188,0.852436,-0.0501102,-1.42903,1.20801,
439.2,-226.375,1.01634,0.153334,-1.37401,1.2531,
439.233,-226.55,1.18355,0.337721,-1.26856,1.2764,
439.28,-226.688,1.33058,0.471913,-1.13832,1.27738,
439.35,-226.828,1.49927,0.583273,-0.950621,1.25478,
439.42,-226.926,1.64024,0.633066,-0.768896,1.21481,
439.505,-227.013,1.79743,0.632925,-0.550953,1.14454,
439.575,-227.066,1.92351,0.584671,-0.37522,1.06474,
439.646,-227.103,2.05776,0.482238,-0.19756,0.951111,
439.701,-227.12,2.17552,0.342568,-0.0568315,0.817989,
439.732,-227.121,2.26155,0.201526,0.0317327,0.691085,
439.747,-227.112,2.3429,0.0223963,0.096388,0.532239,
439.741,-227.099,2.39541,-0.132931,0.119206,0.390235,
439.712,-227.084,2.43602,-0.303611,0.109928,0.222203,
439.669,-227.073,2.45312,-0.434997,0.0751402,0.0800956,
439.602,-227.067,2.45298,-0.567819,0.0104341,-0.0790973,
439.519,-227.071,2.43242,-0.67807,-0.07137,-0.22663,
439.437,-227.084,2.39994,-0.755769,-0.149916,-0.34045,
439.332,-227.11,2.34678,-0.830192,-0.246273,-0.455037,
439.234,-227.143,2.29012,-0.886697,-0.324326,-0.536255,
439.112,-227.191,2.21362,-0.948324,-0.40387,-0.610385,
438.983,-227.249,2.12943,-1.00553,-0.468975,-0.661869,
438.864,-227.306,2.05159,-1.05077,-0.51362,-0.68917,
438.721,-227.377,1.95886,-1.09364,-0.551252,-0.701763,
438.595,-227.441,1.8789,-1.11996,-0.57262,-0.698315,
438.445,-227.518,1.78699,-1.13846,-0.586607,-0.680906,
438.315,-227.585,1.71059,-1.14493,-0.59019,-0.657541,
438.162,-227.663,1.62529,-1.14354,-0.585595,-0.624069,
438.011,-227.741,1.54473,-1.13636,-0.573143,-0.587139,
437.882,-227.805,1.47967,-1.12818,-0.557613,-0.554759,
437.732,-227.878,1.40841,-1.11712,-0.535426,-0.517604,
437.606,-227.938,1.35121,-1.10643,-0.51402,-0.486765,
437.459,-228.004,1.28874,-1.09449,-0.486722,-0.453716,
437.335,-228.058,1.23849,-1.08436,-0.461873,-0.428409,
437.192,-228.118,1.18323,-1.072,-0.431847,-0.403231,
437.05,-228.173,1.13092,-1.06071,-0.400023,-0.384236,
436.929,-228.217,1.08771,-1.05355,-0.369834,-0.37452,
436.79,-228.263,1.0381,-1.04923,-0.3294,-0.373112,
436.67,-228.299,0.995125,-1.0506,-0.288633,-0.382281,
436.53,-228.333,0.942809,-1.0608,-0.232028,-0.40679,
436.388,-228.36,0.886631,-1.08151,-0.165231,-0.446712,
436.263,-228.375,0.83264,-1.10778,-0.0982648,-0.493746,
436.113,-228.382,0.762614,-1.14685,-0.00951154,-0.561015,
435.98,-228.378,0.694896,-1.18585,0.0770748,-0.627852,
435.819,-228.361,0.605712,-1.23369,0.190104,-0.714015,
435.676,-228.333,0.51983,-1.27155,0.298202,-0.792604,
435.505,-228.284,0.408088,-1.29688,0.442394,-0.88732,
435.333,-228.214,0.283761,-1.28602,0.604151,-0.981074,
435.188,-228.137,0.167505,-1.23923,0.748403,-1.05701,
435.03,-228.027,0.02148,-1.1361,0.909414,-1.13641,
434.907,-227.916,-0.111448,-1.00781,1.02814,-1.1934,
434.785,-227.772,-0.273718,-0.82203,1.12885,-1.24332,
434.702,-227.64,-0.417112,-0.644228,1.17522,-1.26956,
434.63,-227.483,-0.586823,-0.429086,1.17831,-1.27845,
434.588,-227.329,-0.756073,-0.219663,1.12324,-1.26212,
434.572,-227.206,-0.898204,-0.0574826,1.02951,-1.22778,
434.575,-227.079,-1.05754,0.0958383,0.873386,-1.1638,
434.592,-226.989,-1.18614,0.185982,0.712139,-1.08923,
434.621,-226.908,-1.32403,0.237021,0.510597,-0.981006,
434.652,-226.854,-1.44526,0.232723,0.312586,-0.853588,
434.677,-226.827,-1.53628,0.190463,0.149882,-0.728806,
434.697,-226.819,-1.62285,0.103948,-0.0208187,-0.572606,
434.703,-226.829,-1.68004,0.00377984,-0.146194,-0.431756,
434.695,-226.856,-1.72621,-0.131866,-0.260009,-0.26407,
434.672,-226.89,-1.74802,-0.255153,-0.326611,-0.121124,
434.629,-226.937,-1.75318,-0.400181,-0.370259,0.0402012,
434.566,-226.987,-1.73753,-0.541059,-0.384204,0.190937,
434.498,-227.031,-1.70885,-0.654208,-0.378142,0.308312,
434.403,-227.08,-1.65957,-0.774858,-0.355175,0.427866,
434.309,-227.119,-1.60572,-0.868895,-0.330829,0.513536,
434.186,-227.161,-1.53188,-0.967153,-0.306814,0.593007,
434.072,-227.195,-1.46127,-1.04045,-0.292357,0.643308,
433.928,-227.233,-1.37296,-1.11349,-0.283543,0.681537,
433.776,-227.271,-1.28096,-1.17273,-0.281761,0.698999,
433.64,-227.303,-1.20115,-1.21083,-0.282813,0.69917,
433.477,-227.341,-1.10893,-1.24028,-0.284586,0.685081,
433.335,-227.373,-1.03196,-1.25392,-0.286896,0.663737,
433.168,-227.412,-0.945727,-1.25633,-0.291368,0.631682,
433.002,-227.451,-0.864685,-1.2451,-0.296923,0.595656,
432.86,-227.485,-0.798071,-1.22802,-0.302307,0.563028,
432.698,-227.526,-0.725721,-1.20444,-0.309578,0.525623,
432.562,-227.561,-0.667619,-1.18195,-0.316708,0.494625,
432.407,-227.604,-0.604206,-1.15323,-0.327036,0.460618,
432.277,-227.642,-0.553262,-1.1275,-0.339177,0.434584,
432.129,-227.688,-0.497316,-1.09705,-0.355871,0.408275,
431.985,-227.737,-0.444483,-1.06791,-0.373838,0.387641,
431.865,-227.78,-0.401009,-1.04521,-0.391668,0.376011,
431.727,-227.834,-0.351368,-1.02061,-0.418604,0.371769,
431.612,-227.884,-0.308676,-0.999322,-0.448931,0.378047,
431.481,-227.946,-0.25713,-0.973381,-0.495225,0.398855,
431.371,-228.006,-0.210014,-0.950995,-0.54646,0.429072,
431.247,-228.083,-0.149776,-0.925307,-0.620494,0.478743,
431.125,-228.171,-0.0819625,-0.898657,-0.70941,0.542736,
431.024,-228.257,-0.0164604,-0.872407,-0.797528,0.607294,
430.911,-228.371,0.0698589,-0.834379,-0.912693,0.691504,
430.818,-228.481,0.153129,-0.79314,-1.01845,0.769062,
430.717,-228.625,0.261719,-0.725341,-1.14396,0.863263,
430.627,-228.784,0.38194,-0.625828,-1.26234,0.956865,
430.562,-228.934,0.496557,-0.509288,-1.35091,1.03478,
430.505,-229.119,0.639789,-0.339977,-1.42192,1.11675,
430.476,-229.283,0.770638,-0.170568,-1.44425,1.17684,
430.467,-229.474,0.930999,0.0395913,-1.41585,1.23149,
430.482,-229.632,1.07329,0.21254,-1.34442,1.26243,
430.522,-229.802,1.24241,0.387928,-1.21487,1.27723,
430.583,-229.953,1.41185,0.523793,-1.04635,1.26722,
430.648,-230.063,1.5548,0.600999,-0.877388,1.23813,
430.731,-230.165,1.71585,0.635776,-0.662384,1.18002,
430.803,-230.23,1.84652,0.615893,-0.476815,1.11,
430.88,-230.28,1.9875,0.539851,-0.278429,1.00659,
430.936,-230.303,2.09635,0.437504,-0.136658,0.901101,
